candidate_id,seed,channel,tier,demand_tercile,cell_population,promo_rate,mean_log_price_ratio,sd_log_price_ratio,overlap_eligible,overlap_pass,failure_reason
hidden_stronger,33,organic,premium,low,2991,0.22734871280508193,-0.04948444599863042,0.0752692488370909,True,True,
hidden_stronger,33,organic,premium,medium,2989,0.16728002676480427,-0.01890559045658015,0.06785187568101478,True,True,
hidden_stronger,33,organic,premium,high,3138,0.10675589547482472,0.010378286605265566,0.05897221616585072,True,True,
hidden_stronger,33,affiliate,basic,low,3067,0.40365177698076293,-0.07287754617707545,0.08984869145514297,True,True,
hidden_stronger,33,affiliate,basic,medium,2903,0.296245263520496,-0.03622139926416135,0.08366856507995221,True,True,
hidden_stronger,33,affiliate,basic,high,2987,0.22263140274522933,-0.002466826451643001,0.07422308062025358,True,True,
hidden_stronger,33,affiliate,premium,low,2954,0.38219363574813814,-0.06825123098859746,0.08756693654954338,True,True,
hidden_stronger,33,affiliate,premium,medium,3087,0.2951085195983155,-0.03685300168168604,0.08357930974867318,True,True,
hidden_stronger,33,affiliate,premium,high,2950,0.2064406779661017,-0.0022841688084043847,0.07472064938422393,True,True,
hidden_stronger,33,paid_search,basic,low,3029,0.5916143941895015,-0.09660093431246705,0.09567123523384673,True,True,
hidden_stronger,33,paid_search,basic,medium,3005,0.4978369384359401,-0.059426818794318464,0.0907180227813864,True,True,
hidden_stronger,33,paid_search,basic,high,2971,0.3917872770111074,-0.026483528730460386,0.08986052398130327,True,True,
hidden_stronger,33,paid_search,premium,low,3057,0.5888125613346418,-0.09305579164038692,0.0935775463841339,True,True,
hidden_stronger,33,paid_search,premium,medium,2967,0.4694978092349174,-0.05708310774213516,0.09106477932933935,True,True,
hidden_stronger,33,paid_search,premium,high,2962,0.38453747467927074,-0.024952647063372652,0.08839393996928327,True,True,
balanced,11,organic,basic,low,3049,0.2472941948179731,-0.05622426135745727,0.07418807163028013,True,True,
balanced,11,organic,basic,medium,3029,0.16408055463849455,-0.023977167842148206,0.06550748333074144,True,True,
balanced,11,organic,basic,high,2982,0.10194500335345406,0.010131780703359934,0.055146920922522775,True,True,
balanced,11,organic,premium,low,2979,0.2618328298086606,-0.0566421622990503,0.0754002626791688,True,True,
balanced,11,organic,premium,medium,2955,0.16446700507614212,-0.022368591652512697,0.06255357630687185,True,True,
balanced,11,organic,premium,high,2965,0.10354131534569982,0.008743258000578256,0.05688708281958163,True,True,
balanced,11,affiliate,basic,low,2975,0.44168067226890756,-0.08013966114561799,0.08848522023120407,True,True,
balanced,11,affiliate,basic,medium,2974,0.3019502353732347,-0.04133991187028579,0.07883184687776612,True,True,
balanced,11,affiliate,basic,high,2954,0.1997291807718348,-0.0016914953328787236,0.0697957115768698,True,True,
balanced,11,affiliate,premium,low,3032,0.433377308707124,-0.0787332565410383,0.08775412972423503,True,True,
balanced,11,affiliate,premium,medium,3107,0.3064048921789508,-0.04016143914501893,0.07685269872209312,True,True,
balanced,11,affiliate,premium,high,3015,0.20398009950248755,-0.002925497132657471,0.0688203871675764,True,True,
balanced,11,paid_search,basic,low,2988,0.643908969210174,-0.10589955915896473,0.09194591453437513,True,True,
balanced,11,paid_search,basic,medium,2994,0.5050100200400801,-0.06704915022850189,0.08963371603440044,True,True,
balanced,11,paid_search,basic,high,3015,0.36650082918739635,-0.024541075983092797,0.08491305974385861,True,True,
balanced,11,paid_search,premium,low,2989,0.6346604215456675,-0.1058224489958598,0.09190612673028163,True,True,
balanced,11,paid_search,premium,medium,2947,0.508992195453003,-0.06597484105213824,0.08795980684799079,True,True,
balanced,11,paid_search,premium,high,3051,0.36250409701737135,-0.0238391911383774,0.08520057126441079,True,True,
balanced,22,organic,basic,low,3040,0.23782894736842106,-0.04812999181648629,0.07444161605268002,True,True,
balanced,22,organic,basic,medium,3021,0.15259847732538895,-0.01951444239324362,0.06367286996833663,True,True,
balanced,22,organic,basic,high,3039,0.10102007239223429,0.006507580906585677,0.05546000205863995,True,True,
balanced,22,organic,premium,low,3038,0.22646477946017116,-0.04520226555621211,0.07075413325789819,True,True,
balanced,22,organic,premium,medium,2960,0.15641891891891893,-0.019443715788445746,0.06232672150812205,True,True,
balanced,22,organic,premium,high,3041,0.08977310095363367,0.007208527471127278,0.05554255282555172,True,True,
balanced,22,affiliate,basic,low,3011,0.4104948522085686,-0.06900031437537958,0.08759636902857659,True,True,
balanced,22,affiliate,basic,medium,2967,0.29794405123019885,-0.03718072825377492,0.07734792096622796,True,True,
balanced,22,affiliate,basic,high,2943,0.21678559293238192,-0.007441568804071,0.07137511533736074,True,True,
balanced,22,affiliate,premium,low,2939,0.4130656685947601,-0.06905499573563724,0.08629829890281798,True,True,
balanced,22,affiliate,premium,medium,3019,0.3116926134481616,-0.03954459962285555,0.08032123581011918,True,True,
balanced,22,affiliate,premium,high,2986,0.20696584058941728,-0.006818849227553126,0.07230829575287959,True,True,
balanced,22,paid_search,basic,low,2961,0.6041877744005404,-0.09532100970943796,0.09281827814265581,True,True,
balanced,22,paid_search,basic,medium,3039,0.5051003619611715,-0.06360322969586338,0.0877395367940415,True,True,
balanced,22,paid_search,basic,high,2958,0.3735632183908046,-0.0280609403063865,0.08693939415442414,True,True,
balanced,22,paid_search,premium,low,3044,0.6172798948751642,-0.09639503570546376,0.09253352333482764,True,True,
balanced,22,paid_search,premium,medium,3005,0.5001663893510815,-0.06415664616220451,0.08954094651440765,True,True,
balanced,22,paid_search,premium,high,2989,0.3941117430578789,-0.02967866134152934,0.08621813246503941,True,True,
balanced,33,organic,basic,low,2958,0.2325895875591616,-0.049398572303076295,0.07269064985762029,True,True,
balanced,33,organic,basic,medium,3033,0.15891856247939334,-0.018032680946591922,0.06261170742175,True,True,
balanced,33,organic,basic,high,2952,0.09722222222222222,0.010550482038980596,0.05617784643627343,True,True,
balanced,33,organic,premium,low,2991,0.24506853895018388,-0.05276987592164104,0.0763000232226912,True,True,
balanced,33,organic,premium,medium,2989,0.16560722649715623,-0.01797941358914769,0.06274588857903822,True,True,
balanced,33,organic,premium,high,3138,0.0994263862332696,0.01053179856528579,0.05573129104206114,True,True,
balanced,33,affiliate,basic,low,3067,0.42517117704597324,-0.07557442676683948,0.08865836846761314,True,True,
balanced,33,affiliate,basic,medium,2903,0.2931450223906304,-0.03499456041483339,0.0780717443659174,True,True,
balanced,33,affiliate,basic,high,2987,0.20220957482423838,-0.0008528656035321806,0.06955729723085538,True,True,
balanced,33,affiliate,premium,low,2954,0.4062288422477996,-0.07227095768445431,0.08695676489576053,True,True,
balanced,33,affiliate,premium,medium,3087,0.2928409459021704,-0.035810238085935454,0.07958334750164403,True,True,
balanced,33,affiliate,premium,high,2950,0.18983050847457628,-0.00031887159250094515,0.06900870863461449,True,True,
balanced,33,paid_search,basic,low,3029,0.6170353251898316,-0.09833749469118157,0.09237894112671967,True,True,
balanced,33,paid_search,basic,medium,3005,0.49584026622296173,-0.06138207760846868,0.09011591641221355,True,True,
balanced,33,paid_search,basic,high,2971,0.3648603163917873,-0.021529943518103483,0.08360183513232662,True,True,
balanced,33,paid_search,premium,low,3057,0.6094210009813543,-0.09885952450080736,0.09413240559433211,True,True,
balanced,33,paid_search,premium,medium,2967,0.46747556454330974,-0.05715102946280743,0.08783800854561861,True,True,
balanced,33,paid_search,premium,high,2962,0.3632680621201891,-0.021457370752116463,0.08338209772483293,True,True,
